"","seqnames","start","end","width","strand","peakNames","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","gene_name","symbol"
"6251","chr2",129315879,129316279,401,"*","chr2_129315879_129316279","X23616","ENSMUSG00000065057",129315329,129315479,151,"-",399,"upstream",399,"Gm25703","Gm25703"
"6252","chr2",129363891,129364291,401,"*","chr2_129363891_129364291","X23622","ENSMUSG00000082097",129362759,129362859,101,"-",1031,"upstream",1031,"Gm14039",NA
"6253","chr2",129368326,129368726,401,"*","chr2_129368326_129368726","X23624","ENSMUSG00000074805",129369897,129375748,5852,"+",1170,"upstream",1170,"Il1bos","Il1bos"
"6254","chr2",129380290,129380690,401,"*","chr2_129380290_129380690","X23626","ENSMUSG00000081888",129378271,129379396,1126,"-",893,"upstream",893,"Spcs2-ps",NA
"6255","chr2",129592447,129592847,401,"*","chr2_129592447_129592847","X23635","ENSMUSG00000037902",129592835,129632228,39394,"+",0,"overlapStart",0,"Sirpa","Sirpa"
"6256","chr2",129800332,129800732,401,"*","chr2_129800332_129800732","X23639","ENSMUSG00000037885",129800517,129832287,31771,"+",0,"overlapStart",0,"Stk35","Stk35"
"6257","chr2",130179251,130179651,401,"*","chr2_130179251_130179651","X23648","ENSMUSG00000027404",130171414,130179403,7990,"-",0,"overlapStart",0,"Snrpb","Snrpb"
"6258","chr2",130274170,130274570,401,"*","chr2_130274170_130274570","X23649","ENSMUSG00000027405",130274430,130279313,4884,"+",0,"overlapStart",0,"Nop56","Nop56"
"6259","chr2",130274170,130274570,401,"*","chr2_130274170_130274570","X23649","ENSMUSG00000080610",130275506,130275573,68,"+",935,"upstream",935,"Snord110","Snord110"
"6260","chr2",130284282,130284682,401,"*","chr2_130284282_130284682","X23650","ENSMUSG00000027406",130279309,130284547,5239,"-",0,"overlapStart",0,"Idh3b","Idh3b"
"6261","chr2",130424523,130424923,401,"*","chr2_130424523_130424923","X23651","ENSMUSG00000037773",130417247,130424701,7455,"-",0,"overlapStart",0,"Pced1a","Pced1a"
"6262","chr2",130450040,130450440,401,"*","chr2_130450040_130450440","X23652","ENSMUSG00000027303",130450278,130554026,103749,"+",0,"overlapStart",0,"Ptpra","Ptpra"
"6263","chr2",130563497,130563897,401,"*","chr2_130563497_130563897","X23657","ENSMUSG00000060029",130543791,130563749,19959,"-",0,"overlapStart",0,"4930473A02Rik","4930473A02Rik"
"6264","chr2",130563497,130563897,401,"*","chr2_130563497_130563897","X23657","ENSMUSG00000037740",130563742,130568695,4954,"+",0,"overlapStart",0,"Mrps26","Mrps26"
"6265","chr2",130629831,130630231,401,"*","chr2_130629831_130630231","X23659","ENSMUSG00000027300",130590002,130630038,40037,"-",0,"overlapStart",0,"Ubox5","Ubox5"
"6266","chr2",130629831,130630231,401,"*","chr2_130629831_130630231","X23659","ENSMUSG00000079043",130613840,130630027,16188,"-",0,"overlapStart",0,"Fastkd5","Fastkd5"
"6267","chr2",130642698,130643098,401,"*","chr2_130642698_130643098","X23660","ENSMUSG00000037703",130632839,130642803,9965,"-",0,"overlapStart",0,"Lzts3","Lzts3"
"6268","chr2",130667574,130667974,401,"*","chr2_130667574_130667974","X23662","ENSMUSG00000074797",130667610,130681614,14005,"+",0,"overlapStart",0,"Itpa","Itpa"
"6269","chr2",130906213,130906613,401,"*","chr2_130906213_130906613","X23670","ENSMUSG00000027309",130706200,130906406,200207,"-",0,"overlapStart",0,"4930402H24Rik","4930402H24Rik"
"6270","chr2",130906213,130906613,401,"*","chr2_130906213_130906613","X23670","ENSMUSG00000085566",130873059,130906396,33338,"-",0,"overlapStart",0,"A730017L22Rik",NA
"6271","chr2",130906213,130906613,401,"*","chr2_130906213_130906613","X23670","ENSMUSG00000027312",130906495,131030333,123839,"+",0,"overlapStart",0,"Atrn","Atrn"
"6272","chr2",131086642,131087042,401,"*","chr2_131086642_131087042","X23679","ENSMUSG00000027322",131069220,131086765,17546,"-",0,"overlapStart",0,"Siglec1","Siglec1"
"6273","chr2",131088393,131088793,401,"*","chr2_131088393_131088793","X23680","ENSMUSG00000027322",131069220,131086765,17546,"-",1627,"upstream",1627,"Siglec1","Siglec1"
"6274","chr2",131159955,131160355,401,"*","chr2_131159955_131160355","X23684","ENSMUSG00000027327",131146324,131160081,13758,"-",0,"overlapStart",0,"1700037H04Rik","1700037H04Rik"
"6275","chr2",131179709,131180109,401,"*","chr2_131179709_131180109","X23687","ENSMUSG00000068267",131175182,131180067,4886,"-",0,"overlapStart",0,"Cenpb","Cenpb"
"6276","chr2",131186699,131187099,401,"*","chr2_131186699_131187099","X23688","ENSMUSG00000027330",131186949,131198497,11549,"+",0,"overlapStart",0,"Cdc25b","Cdc25b"
"6277","chr2",131206790,131207190,401,"*","chr2_131206790_131207190","X23690","ENSMUSG00000068264",131207078,131213514,6437,"+",0,"overlapStart",0,"Ap5s1","Ap5s1"
"6278","chr2",131233785,131234185,401,"*","chr2_131233785_131234185","X23692","ENSMUSG00000037523",131234063,131248025,13963,"+",0,"overlapStart",0,"Mavs","Mavs"
"6279","chr2",131262215,131262615,401,"*","chr2_131262215_131262615","X23695","ENSMUSG00000037514",131262495,131299188,36694,"+",0,"overlapStart",0,"Pank2","Pank2"
"6280","chr2",131352724,131353124,401,"*","chr2_131352724_131353124","X23699","ENSMUSG00000048911",131298064,131352892,54829,"-",0,"overlapStart",0,"Rnf24","Rnf24"
"6281","chr2",131416544,131416944,401,"*","chr2_131416544_131416944","X23703","ENSMUSG00000081652",131414921,131415245,325,"-",1298,"upstream",1298,"Gm14283",NA
"6282","chr2",132098902,132099302,401,"*","chr2_132098902_132099302","X23734","ENSMUSG00000082990",132099869,132100899,1031,"+",566,"upstream",566,"Gm14052","Gm14052"
"6283","chr2",132145159,132145559,401,"*","chr2_132145159_132145559","X23740","ENSMUSG00000027340",132052496,132145108,92613,"-",50,"upstream",50,"Slc23a2","Slc23a2"
"6284","chr2",132247593,132247993,401,"*","chr2_132247593_132247993","X23750","ENSMUSG00000027341",132239492,132247807,8316,"-",0,"overlapStart",0,"Tmem230","Tmem230"
"6285","chr2",132253037,132253437,401,"*","chr2_132253037_132253437","X23751","ENSMUSG00000027342",132249162,132253314,4153,"-",0,"overlapStart",0,"Pcna","Pcna"
"6286","chr2",132253037,132253437,401,"*","chr2_132253037_132253437","X23751","ENSMUSG00000087377",132253357,132261333,7977,"+",0,"overlapStart",0,"AV099323",NA
"6287","chr2",132262889,132263289,401,"*","chr2_132262889_132263289","X23752","ENSMUSG00000058793",132263148,132312050,48903,"+",0,"overlapStart",0,"Cds2","Cds2"
"6288","chr2",132597202,132597602,401,"*","chr2_132597202_132597602","X23759","ENSMUSG00000074783",132598195,132653068,54874,"+",592,"upstream",592,"AU019990","AU019990"
"6289","chr2",132598089,132598489,401,"*","chr2_132598089_132598489","X23760","ENSMUSG00000074783",132598195,132653068,54874,"+",0,"overlapStart",0,"AU019990","AU019990"
"6290","chr2",132686707,132687107,401,"*","chr2_132686707_132687107","X23764","ENSMUSG00000044991",132686931,132751055,64125,"+",0,"overlapStart",0,"1110034G24Rik","Shld1"
"6291","chr2",132815912,132816312,401,"*","chr2_132815912_132816312","X23769","ENSMUSG00000037376",132804207,132816055,11849,"-",0,"overlapStart",0,"Trmt6","Trmt6"
"6292","chr2",132815912,132816312,401,"*","chr2_132815912_132816312","X23769","ENSMUSG00000027353",132816141,132844197,28057,"+",0,"overlapStart",0,"Mcm8","Mcm8"
"6293","chr2",132846444,132846844,401,"*","chr2_132846444_132846844","X23770","ENSMUSG00000027357",132846666,132866785,20120,"+",0,"overlapStart",0,"Crls1","Crls1"
"6294","chr2",133550426,133550826,401,"*","chr2_133550426_133550826","X23783","ENSMUSG00000027358",133552159,133562885,10727,"+",1332,"upstream",1332,"Bmp2","Bmp2"
"6295","chr2",134644008,134644408,401,"*","chr2_134644008_134644408","X23785","ENSMUSG00000034723",134594185,134644145,49961,"-",0,"overlapStart",0,"Tmx4","Tmx4"
"6296","chr2",134764522,134764922,401,"*","chr2_134764522_134764922","X23789","ENSMUSG00000083879",134762824,134763630,807,"-",891,"upstream",891,"Gm14038",NA
"6297","chr2",134785912,134786312,401,"*","chr2_134785912_134786312","X23790","ENSMUSG00000051177",134786159,135475258,689100,"+",0,"overlapStart",0,"Plcb1","Plcb1"
"6298","chr2",135658431,135658831,401,"*","chr2_135658431_135658831","X23804","ENSMUSG00000039943",135659011,136014593,355583,"+",179,"upstream",179,"Plcb4","Plcb4"
"6299","chr2",136891318,136891718,401,"*","chr2_136891318_136891718","X23818","ENSMUSG00000027274",136873780,136891389,17610,"-",0,"overlapStart",0,"Mkks","Mkks"
"6300","chr2",137116719,137117119,401,"*","chr2_137116719_137117119","X23836","ENSMUSG00000027276",137081456,137116644,35189,"-",74,"upstream",74,"Jag1","Jag1"
"6301","chr2",138256361,138256761,401,"*","chr2_138256361_138256761","X23841","ENSMUSG00000062098",138256565,138589292,332728,"+",0,"overlapStart",0,"Btbd3","Btbd3"
"6302","chr2",140066606,140067006,401,"*","chr2_140066606_140067006","X23849","ENSMUSG00000039033",139833480,140066805,233326,"-",0,"overlapStart",0,"Tasp1","Tasp1"
"6303","chr2",140170428,140170828,401,"*","chr2_140170428_140170828","X23852","ENSMUSG00000045624",140119883,140170564,50682,"-",0,"overlapStart",0,"Esf1","Esf1"
"6304","chr2",140170428,140170828,401,"*","chr2_140170428_140170828","X23852","ENSMUSG00000027384",140170649,140203689,33041,"+",0,"overlapStart",0,"Ndufaf5","Ndufaf5"
"6305","chr2",140395094,140395494,401,"*","chr2_140395094_140395494","X23853","ENSMUSG00000068205",140395309,142392966,1997658,"+",0,"overlapStart",0,"Macrod2","Macrod2"
"6306","chr2",140671344,140671744,401,"*","chr2_140671344_140671744","X23854","ENSMUSG00000051379",140650914,140671469,20556,"-",0,"overlapStart",0,"Flrt3","Flrt3"
"6307","chr2",142901410,142901810,401,"*","chr2_142901410_142901810","X23877","ENSMUSG00000038844",142617474,142901531,284058,"-",0,"overlapStart",0,"Kif16b","Kif16b"
"6308","chr2",142901410,142901810,401,"*","chr2_142901410_142901810","X23877","ENSMUSG00000086504",142902965,142903572,608,"+",1154,"upstream",1154,"Kif16bos","Kif16bos"
"6309","chr2",142902858,142903258,401,"*","chr2_142902858_142903258","X23878","ENSMUSG00000038844",142617474,142901531,284058,"-",1326,"upstream",1326,"Kif16b","Kif16b"
"6310","chr2",142902858,142903258,401,"*","chr2_142902858_142903258","X23878","ENSMUSG00000086504",142902965,142903572,608,"+",0,"overlapStart",0,"Kif16bos","Kif16bos"
"6311","chr2",143062787,143063187,401,"*","chr2_143062787_143063187","X23879","ENSMUSG00000008333",143063039,143072853,9815,"+",0,"overlapStart",0,"Snrpb2","Snrpb2"
"6312","chr2",143915259,143915659,401,"*","chr2_143915259_143915659","X23887","ENSMUSG00000015932",143915320,143943324,28005,"+",0,"overlapStart",0,"Dstn","Dstn"
"6313","chr2",144011143,144011543,401,"*","chr2_144011143_144011543","X23895","ENSMUSG00000027422",143947395,144011263,63869,"-",0,"overlapStart",0,"Rrbp1","Rrbp1"
"6314","chr2",144265897,144266297,401,"*","chr2_144265897_144266297","X23906","ENSMUSG00000077714",144265979,144266216,238,"-",0,"includeFeature",0,"Snord17","Snord17"
"6315","chr2",144270571,144270971,401,"*","chr2_144270571_144270971","X23907","ENSMUSG00000027423",144250123,144270906,20784,"-",0,"overlapStart",0,"Snx5","Snx5"
"6316","chr2",144270571,144270971,401,"*","chr2_144270571_144270971","X23907","ENSMUSG00000027424",144270663,144281227,10565,"+",0,"overlapStart",0,"Mgme1","Mgme1"
"6317","chr2",144368664,144369064,401,"*","chr2_144368664_144369064","X23914","ENSMUSG00000027425",144368983,144407676,38694,"+",0,"overlapStart",0,"Csrp2bp","Kat14"
"6318","chr2",144368664,144369064,401,"*","chr2_144368664_144369064","X23914","ENSMUSG00000098387",144368996,144373721,4726,"+",0,"overlapStart",0,"Pet117","Pet117"
"6319","chr2",144458969,144459369,401,"*","chr2_144458969_144459369","X23916","ENSMUSG00000083674",144459280,144500267,40988,"+",0,"overlapStart",0,"Zfp133-ps","Gm38402;Zfp133-ps"
"6320","chr2",144527280,144527680,401,"*","chr2_144527280_144527680","X23917","ENSMUSG00000037259",144470557,144527414,56858,"-",0,"overlapStart",0,"Dzank1","Dzank1"
"6321","chr2",144527280,144527680,401,"*","chr2_144527280_144527680","X23917","ENSMUSG00000027427",144527718,144541995,14278,"+",37,"upstream",37,"Polr3f","Polr3f"
"6322","chr2",144550650,144551050,401,"*","chr2_144550650_144551050","X23918","ENSMUSG00000027428",144542265,144550869,8605,"-",0,"overlapStart",0,"Rbbp9","Rbbp9"
"6323","chr2",144556013,144556413,401,"*","chr2_144556013_144556413","X23919","ENSMUSG00000027429",144556229,144590749,34521,"+",0,"overlapStart",0,"Sec23b","Sec23b"
"6324","chr2",144593844,144594244,401,"*","chr2_144593844_144594244","X23921","ENSMUSG00000074754",144594054,144595366,1313,"+",0,"overlapStart",0,"Gm561","Smim26"
"6325","chr2",144599805,144600205,401,"*","chr2_144599805_144600205","X23922","ENSMUSG00000027430",144599897,144768758,168862,"+",0,"overlapStart",0,"Dtd1","Dtd1"
"6326","chr2",145166920,145167320,401,"*","chr2_145166920_145167320","X23931","ENSMUSG00000063873",145167754,145642166,474413,"+",433,"upstream",433,"Slc24a3","Slc24a3"
"6327","chr2",145510654,145511054,401,"*","chr2_145510654_145511054","X23942","ENSMUSG00000084178",145510194,145510657,464,"-",0,"overlapStart",0,"Gm11759",NA
"6328","chr2",145675300,145675700,401,"*","chr2_145675300_145675700","X23951","ENSMUSG00000087594",145675367,145753672,78306,"+",0,"overlapStart",0,"BC039771",NA
"6329","chr2",145934579,145934979,401,"*","chr2_145934579_145934979","X23973","ENSMUSG00000037143",145934784,146215039,280256,"+",0,"overlapStart",0,"Cfap61","Cfap61"
"6330","chr2",146512049,146512449,401,"*","chr2_146512049_146512449","X23986","ENSMUSG00000037110",146239879,146512026,272148,"-",22,"upstream",22,"Ralgapa2","Ralgapa2"
"6331","chr2",146855641,146856041,401,"*","chr2_146855641_146856041","X23992","ENSMUSG00000074749",146855864,146970097,114234,"+",0,"overlapStart",0,"Kiz","Kiz"
"6332","chr2",148393114,148393514,401,"*","chr2_148393114_148393514","X24000","ENSMUSG00000037014",148395344,148396767,1424,"+",1829,"upstream",1829,"Sstr4","Sstr4"
"6333","chr2",148408035,148408435,401,"*","chr2_148408035_148408435","X24003","ENSMUSG00000074743",148404466,148408188,3723,"-",0,"overlapStart",0,"Thbd","Thbd"
"6334","chr2",148409185,148409585,401,"*","chr2_148409185_148409585","X24004","ENSMUSG00000074743",148404466,148408188,3723,"-",996,"upstream",996,"Thbd","Thbd"
"6335","chr2",148443357,148443757,401,"*","chr2_148443357_148443757","X24008","ENSMUSG00000027435",148436640,148443563,6924,"-",0,"overlapStart",0,"Cd93","Cd93"
"6336","chr2",148672324,148672724,401,"*","chr2_148672324_148672724","X24026","ENSMUSG00000036992",148672601,148676027,3427,"+",0,"overlapStart",0,"Nxt1","Nxt1"
"6337","chr2",148680879,148681279,401,"*","chr2_148680879_148681279","X24027","ENSMUSG00000027439",148681023,148692949,11927,"+",0,"overlapStart",0,"Gzf1","Gzf1"
"6338","chr2",148732269,148732669,401,"*","chr2_148732269_148732669","X24031","ENSMUSG00000027438",148693985,148732467,38483,"-",0,"overlapStart",0,"Napb","Napb"
"6339","chr2",148875445,148875845,401,"*","chr2_148875445_148875845","X24039","ENSMUSG00000027447",148871722,148875692,3971,"-",0,"overlapStart",0,"Cst3","Cst3"
"6340","chr2",149004833,149005233,401,"*","chr2_149004833_149005233","X24044","ENSMUSG00000063507",148990343,149003251,12909,"-",1581,"upstream",1581,"Gm1330",NA
"6341","chr2",150136513,150136913,401,"*","chr2_150136513_150136913","X24047","ENSMUSG00000068134",150114406,150136708,22303,"-",0,"overlapStart",0,"Zfp120","Zfp120"
"6342","chr2",150217868,150218268,401,"*","chr2_150217868_150218268","X24048","ENSMUSG00000060336",150218073,150240725,22653,"+",0,"overlapStart",0,"Zfp937","Zfp937"
"6343","chr2",150362602,150363002,401,"*","chr2_150362602_150363002","X24050","ENSMUSG00000063364",150310935,150362765,51831,"-",0,"overlapStart",0,"3300002I08Rik","3300002I08Rik"
"6344","chr2",150608382,150608782,401,"*","chr2_150608382_150608782","X24052","ENSMUSG00000033096",150583080,150608567,25488,"-",0,"overlapStart",0,"Apmap","Apmap"
"6345","chr2",150750611,150751011,401,"*","chr2_150750611_150751011","X24056","ENSMUSG00000097818",150748281,150750762,2482,"-",0,"overlapStart",0,"Gm26681",NA
"6346","chr2",150786496,150786896,401,"*","chr2_150786496_150786896","X24058","ENSMUSG00000033059",150786735,150831758,45024,"+",0,"overlapStart",0,"Pygb","Pygb"
"6347","chr2",150904575,150904975,401,"*","chr2_150904575_150904975","X24068","ENSMUSG00000032046",150832493,150904741,72249,"-",0,"overlapStart",0,"Abhd12","Abhd12"
"6348","chr2",150904575,150904975,401,"*","chr2_150904575_150904975","X24068","ENSMUSG00000027454",150905400,150931280,25881,"+",424,"upstream",424,"Gins1","Gins1"
"6349","chr2",151542327,151542727,401,"*","chr2_151542327_151542727","X24077","ENSMUSG00000087433",151540731,151542348,1618,"-",0,"overlapStart",0,"Gm14167",NA
"6350","chr2",151542327,151542727,401,"*","chr2_151542327_151542727","X24077","ENSMUSG00000032966",151542483,151561692,19210,"+",0,"overlapStart",0,"Fkbp1a","Fkbp1a"
"6351","chr2",151980030,151980430,401,"*","chr2_151980030_151980430","X24086","ENSMUSG00000027459",151969398,151980219,10822,"-",0,"overlapStart",0,"Fam110a","Fam110a"
"6352","chr2",151994559,151994959,401,"*","chr2_151994559_151994959","X24087","ENSMUSG00000027463",151996511,152009258,12748,"+",1551,"upstream",1551,"Slc52a3","Slc52a3"
"6353","chr2",152080718,152081118,401,"*","chr2_152080718_152081118","X24089","ENSMUSG00000060257",152081529,152095802,14274,"+",410,"upstream",410,"Scrt2","Scrt2"
"6354","chr2",152105247,152105647,401,"*","chr2_152105247_152105647","X24090","ENSMUSG00000032802",152105516,152111376,5861,"+",0,"overlapStart",0,"Srxn1","Srxn1"
"6355","chr2",152293694,152294094,401,"*","chr2_152293694_152294094","X24092","ENSMUSG00000027465",152293828,152313996,20169,"+",0,"overlapStart",0,"Tbc1d20","Tbc1d20"
"6356","chr2",152332447,152332847,401,"*","chr2_152332447_152332847","X24094","ENSMUSG00000027466",152316334,152332653,16320,"-",0,"overlapStart",0,"Rbck1","Rbck1"
"6357","chr2",152343730,152344130,401,"*","chr2_152343730_152344130","X24095","ENSMUSG00000032715",152337422,152344032,6611,"-",0,"overlapStart",0,"Trib3","Trib3"
"6358","chr2",152343730,152344130,401,"*","chr2_152343730_152344130","X24095","ENSMUSG00000068062",152345669,152375324,29656,"+",1538,"upstream",1538,"Gm14164","Gm14164"
"6359","chr2",152398697,152399097,401,"*","chr2_152398697_152399097","X24096","ENSMUSG00000051817",152393611,152398063,4453,"-",633,"upstream",633,"Sox12","Sox12"
"6360","chr2",152414650,152415050,401,"*","chr2_152414650_152415050","X24098","ENSMUSG00000074682",152411955,152415027,3073,"-",0,"overlapStart",0,"Zcchc3","Zcchc3"
"6361","chr2",152414650,152415050,401,"*","chr2_152414650_152415050","X24098","ENSMUSG00000032680",152415587,152444330,28744,"+",536,"upstream",536,"6820408C15Rik","6820408C15Rik"
"6362","chr2",152541861,152542261,401,"*","chr2_152541861_152542261","X24101","ENSMUSG00000044249",152538714,152540098,1385,"-",1762,"upstream",1762,"Defb29","Defb29"
"6363","chr2",152601274,152601674,401,"*","chr2_152601274_152601674","X24102","ENSMUSG00000062124",152593191,152599399,6209,"-",1874,"upstream",1874,"Defb45","Defb45"
"6364","chr2",152669240,152669640,401,"*","chr2_152669240_152669640","X24104","ENSMUSG00000019188",152669461,152708670,39210,"+",0,"overlapStart",0,"H13","H13"
"6365","chr2",152696731,152697131,401,"*","chr2_152696731_152697131","X24109","ENSMUSG00000097722",152694733,152696692,1960,"-",38,"upstream",38,"Gm26841",NA
